Borrower_ID,Age,Marital_Status,Employment_Status,Annual_Income,Debt_to_Income_Ratio,Credit_Score,Loan_Amount,Loan_Term_Months,Interest_Rate,Loan_Purpose,Missed_Payments_Last_12M,Credit_Utilization_Ratio,Overdraft_Frequency,Delinquent
309,65,Divorced,Contract,138820,47.63,667,38247,36,17.68,Home,2,17.81,1,1
310,38,Divorced,Unemployed,144115,37.19,643,47889,12,8.33,Home,5,79.71,3,1
311,43,Married,Self-Employed,96751,21.76,420,35837,12,18.0,Personal,3,81.15,4,1
312,29,Divorced,Contract,89446,21.93,355,14881,24,19.89,Auto,3,88.98,3,1
313,31,Married,Unemployed,122097,13.23,640,46355,24,9.7,Personal,0,46.16,1,0
314,32,Divorced,Unemployed,84169,41.41,390,13480,60,11.51,Education,3,44.32,3,1
315,46,Single,Employed,89963,17.98,682,5922,36,16.35,Home,0,64.14,5,0
316,37,Single,Self-Employed,60906,15.16,692,37986,60,9.59,Personal,6,13.66,2,1
317,51,Divorced,Self-Employed,76841,45.52,437,27461,48,10.39,Home,1,85.85,3,1
318,23,Single,Unemployed,115311,49.4,516,6436,60,12.57,Personal,2,66.89,0,1
319,46,Divorced,Self-Employed,121089,31.39,349,43923,12,14.93,Personal,0,65.18,3,1
320,50,Married,Employed,91733,20.11,456,18467,12,9.52,Personal,5,51.62,4,1
321,60,Divorced,Unemployed,74896,43.23,407,38527,60,6.77,Personal,6,18.5,1,1
322,60,Single,Self-Employed,128986,30.93,506,28456,48,9.43,Personal,4,49.71,1,1
323,52,Married,Unemployed,20358,10.51,391,12237,60,15.04,Home,0,72.36,0,1
324,28,Married,Unemployed,79867,49.55,603,22309,48,5.75,Home,6,13.16,2,1
325,45,Divorced,Self-Employed,75836,39.54,397,8007,12,17.78,Home,2,38.6,3,1
326,61,Married,Employed,68840,42.6,487,12460,48,11.0,Education,2,76.86,5,1
327,52,Married,Unemployed,34818,15.3,360,15446,12,11.24,Education,6,55.52,3,1
328,33,Divorced,Contract,122126,24.34,329,49857,24,12.25,Education,0,81.01,3,1
329,24,Single,Self-Employed,105848,22.57,837,42791,60,8.36,Auto,4,51.85,5,1
330,61,Single,Contract,106732,39.07,793,27659,48,7.23,Personal,0,61.47,1,0
331,54,Married,Contract,133956,16.62,803,26013,24,9.96,Auto,0,50.55,4,0
332,63,Married,Contract,127099,19.4,770,34110,60,11.72,Education,3,35.28,3,1
333,63,Single,Employed,72879,26.49,300,10956,60,19.45,Auto,4,54.99,5,1
334,64,Married,Self-Employed,67624,43.01,528,34783,36,13.4,Education,5,62.57,5,1
335,50,Single,Employed,119525,36.36,302,27371,36,17.45,Auto,4,51.76,5,1
336,28,Single,Unemployed,84542,15.62,719,12009,36,14.16,Home,0,84.42,3,0
337,35,Married,Unemployed,113950,23.52,724,8047,60,6.85,Education,3,62.68,4,1
338,30,Married,Employed,89515,39.45,743,43346,48,18.87,Home,5,56.28,5,1
339,30,Single,Contract,106182,34.02,629,38037,48,11.28,Home,2,41.83,2,0
340,40,Married,Unemployed,38111,26.51,824,24589,60,17.91,Home,1,26.78,5,0
341,40,Divorced,Self-Employed,140742,36.89,482,38023,60,15.41,Auto,5,19.23,2,1
342,57,Married,Contract,108374,39.91,846,23738,48,17.12,Personal,0,40.47,0,0
343,64,Single,Unemployed,54993,40.01,464,23783,36,7.2,Personal,5,72.75,1,1
344,56,Single,Self-Employed,126696,28.1,529,47409,60,10.83,Auto,5,63.16,3,1
345,46,Married,Self-Employed,146593,32.08,313,21471,24,14.31,Education,6,28.04,5,1
346,63,Married,Unemployed,121731,39.0,498,24279,48,7.66,Personal,1,87.0,5,1
347,54,Single,Contract,25326,27.14,570,13524,24,13.76,Auto,0,36.45,5,1
348,31,Single,Unemployed,141717,22.91,352,45984,60,17.65,Auto,3,73.19,4,1
349,44,Single,Self-Employed,88864,18.8,488,39118,12,16.79,Home,3,53.45,3,1
350,27,Married,Unemployed,135788,18.53,639,26696,36,9.4,Education,4,75.9,5,1
351,22,Single,Self-Employed,78414,19.61,549,7613,36,10.72,Personal,3,30.53,5,1
352,40,Single,Self-Employed,87411,42.11,756,36903,12,9.45,Home,2,51.11,0,1
353,32,Divorced,Employed,102173,12.62,518,49918,48,17.53,Home,4,76.3,5,1
354,49,Divorced,Employed,117896,37.44,324,35095,36,5.57,Personal,0,24.24,2,1
355,57,Single,Unemployed,139404,20.35,697,34564,48,11.5,Personal,3,63.86,4,1
356,22,Divorced,Employed,119085,39.84,346,9757,36,18.92,Personal,2,72.95,2,1
357,60,Single,Self-Employed,120306,47.07,690,30894,12,12.11,Home,1,69.74,4,1
358,40,Divorced,Unemployed,59066,37.09,682,5730,60,18.12,Home,0,13.34,4,0
359,60,Married,Employed,59936,18.4,652,18876,48,18.58,Home,1,24.72,4,0
360,38,Single,Employed,43770,36.84,355,40969,48,14.67,Personal,2,63.73,2,1
361,28,Single,Contract,144720,23.23,431,48994,24,6.5,Personal,1,35.42,3,1
362,43,Divorced,Self-Employed,110892,33.37,673,25731,48,7.53,Auto,1,72.85,5,0
363,63,Married,Self-Employed,130114,24.38,639,36454,48,11.68,Auto,3,54.13,1,1
364,63,Divorced,Employed,130335,21.22,443,40298,24,8.95,Personal,5,16.03,0,1
365,54,Divorced,Employed,126514,33.28,714,43668,24,18.59,Auto,4,81.52,4,1
366,52,Divorced,Unemployed,67948,25.7,597,13774,48,12.52,Personal,3,39.11,0,1
367,64,Single,Unemployed,119248,30.57,756,15434,24,13.5,Home,5,68.56,2,1
368,24,Single,Contract,50375,12.51,678,20336,12,15.03,Auto,3,47.57,3,1
369,24,Single,Self-Employed,33529,38.15,833,46521,36,17.52,Auto,4,53.55,1,1
370,46,Divorced,Contract,67880,33.51,379,38860,36,10.64,Home,4,42.47,2,1
371,53,Married,Employed,85776,45.28,750,15853,24,6.16,Auto,1,22.02,1,1
372,45,Divorced,Employed,106652,19.21,638,12427,48,15.13,Education,1,57.26,5,0
373,48,Single,Unemployed,25655,15.12,464,13829,60,5.59,Home,0,23.31,1,1
374,55,Married,Employed,135147,38.78,590,10619,24,11.74,Education,6,48.53,1,1
375,48,Divorced,Unemployed,124151,33.31,486,45842,60,8.97,Auto,3,57.72,0,1
376,36,Married,Contract,37329,14.34,507,39256,60,15.27,Home,4,17.7,3,1
377,61,Divorced,Employed,135048,41.35,815,12701,12,12.23,Home,4,53.14,0,1
378,65,Divorced,Contract,88425,26.83,344,39722,48,8.44,Education,6,71.49,2,1
379,59,Divorced,Employed,75769,15.36,788,20237,12,9.25,Education,2,25.12,5,0
380,22,Divorced,Employed,88126,10.29,510,25702,48,10.43,Home,3,62.13,2,1
381,38,Divorced,Contract,94012,24.63,582,49604,48,16.32,Education,4,72.7,3,1
382,33,Married,Contract,53263,49.54,652,31091,24,17.82,Personal,5,28.38,5,1
383,32,Single,Unemployed,86629,26.02,646,41082,60,15.46,Personal,1,41.13,5,0
384,22,Single,Unemployed,81822,47.03,745,10776,12,8.95,Auto,0,58.72,5,1
385,46,Married,Self-Employed,113271,48.54,358,16486,48,11.58,Home,6,62.55,4,1
386,40,Single,Employed,122755,33.98,828,20182,60,7.54,Personal,2,29.14,0,0
387,32,Single,Self-Employed,122193,25.98,704,31571,60,8.0,Personal,5,66.29,0,1
388,57,Married,Self-Employed,65544,48.53,583,19830,60,19.45,Education,3,55.99,2,1
389,33,Married,Employed,93220,12.9,601,27280,12,17.04,Auto,4,75.05,4,1
390,38,Divorced,Contract,146622,25.08,795,20943,36,19.42,Education,5,46.86,4,1
391,23,Married,Employed,53792,12.7,525,49362,24,17.0,Education,2,51.32,0,1
392,38,Single,Self-Employed,32190,25.96,650,9982,60,18.97,Education,2,38.28,4,0
393,39,Single,Unemployed,85404,39.48,540,20863,36,8.1,Home,6,29.98,4,1
394,44,Single,Employed,35712,46.81,804,45227,12,16.46,Personal,6,48.58,4,1
395,42,Married,Self-Employed,84330,17.31,823,23367,48,8.33,Home,0,52.06,3,0
396,52,Divorced,Employed,85860,23.89,478,34962,12,15.47,Education,2,65.14,0,1
397,65,Single,Contract,96153,14.03,670,45159,36,7.81,Auto,1,31.55,4,0
398,43,Married,Unemployed,85374,26.96,729,29399,36,17.81,Auto,3,24.39,1,1
399,58,Divorced,Unemployed,126717,13.99,576,20453,60,11.48,Education,1,21.67,5,1
400,31,Married,Employed,43148,26.86,437,46330,60,13.01,Auto,6,48.93,2,1
401,57,Divorced,Employed,72219,13.96,467,8934,24,17.21,Education,6,60.39,3,1
402,43,Married,Self-Employed,67226,32.41,563,27553,12,11.18,Auto,6,64.37,4,1
403,34,Divorced,Unemployed,148368,41.21,663,26305,60,12.31,Education,0,40.49,2,1
404,51,Divorced,Unemployed,133804,16.7,645,32644,60,13.57,Personal,0,22.96,1,0
405,42,Married,Self-Employed,113117,20.7,704,22776,48,16.71,Auto,5,56.95,3,1
406,48,Single,Unemployed,131963,10.92,540,48386,36,19.11,Personal,1,23.35,0,1
407,28,Single,Contract,91884,12.15,706,39339,12,6.56,Home,0,62.39,3,0
408,41,Single,Unemployed,116677,21.37,429,13603,60,17.58,Personal,0,63.08,2,1
409,52,Married,Self-Employed,91898,27.79,481,43720,60,11.85,Education,4,61.18,4,1
410,41,Married,Contract,90735,19.09,391,33957,36,10.49,Auto,1,34.29,0,1
411,55,Single,Self-Employed,57586,28.77,308,37239,48,9.49,Education,6,33.43,1,1
412,22,Divorced,Self-Employed,44716,26.47,747,30870,24,7.45,Education,6,40.27,2,1
413,27,Married,Unemployed,87713,40.58,578,23656,60,17.13,Education,1,78.28,1,1
414,30,Married,Employed,103478,28.21,763,22834,60,12.38,Auto,0,22.17,4,0
415,23,Single,Employed,56977,20.77,748,5537,24,6.35,Personal,3,27.38,3,1
416,41,Married,Self-Employed,80776,37.88,332,26643,12,17.65,Home,0,31.32,3,1
417,26,Divorced,Contract,43803,17.69,556,30007,12,6.83,Home,3,71.7,3,1
418,37,Divorced,Employed,46106,28.43,396,39153,24,12.09,Auto,2,22.69,5,1
419,24,Divorced,Employed,53202,29.25,605,18023,36,18.31,Home,0,28.88,3,0
420,42,Single,Unemployed,124122,21.04,422,30939,24,5.13,Personal,4,72.68,3,1
421,60,Single,Self-Employed,121029,13.58,461,37762,12,15.29,Auto,6,60.01,0,1
422,44,Divorced,Unemployed,111924,31.45,409,13246,48,8.49,Auto,6,81.34,5,1
423,34,Single,Contract,66945,38.98,556,7587,48,15.6,Auto,4,65.76,1,1
424,58,Single,Self-Employed,62425,39.3,581,44235,60,7.41,Home,3,33.65,2,1
425,56,Married,Contract,20094,41.04,818,29840,24,18.24,Auto,6,59.62,2,1
426,26,Divorced,Contract,44886,30.96,809,41140,24,14.2,Auto,3,61.27,0,1
427,28,Divorced,Employed,25737,43.41,432,16707,12,8.03,Education,1,17.9,4,1
428,63,Married,Contract,88920,34.96,562,8216,36,8.31,Personal,0,84.42,1,1
429,63,Married,Employed,81349,42.04,362,28653,60,16.15,Education,6,39.53,5,1
430,25,Divorced,Self-Employed,89339,11.63,372,24916,12,19.17,Personal,0,68.01,4,1
431,46,Single,Unemployed,88969,36.28,483,41596,60,11.23,Personal,6,61.09,2,1
432,65,Married,Contract,135713,14.16,484,41042,48,12.57,Home,4,89.87,3,1
433,44,Married,Self-Employed,130736,24.87,740,26197,60,8.61,Home,3,71.26,5,1
434,38,Married,Contract,78654,48.39,300,7271,36,13.94,Home,2,10.53,1,1
435,35,Married,Employed,121125,42.88,582,41284,60,13.34,Home,0,13.02,2,1
436,31,Single,Self-Employed,68114,45.59,555,20269,36,17.17,Personal,4,41.98,1,1
437,26,Divorced,Self-Employed,123927,29.3,799,42763,12,13.93,Auto,0,68.46,4,0
438,46,Single,Employed,140831,40.84,656,33462,48,18.95,Personal,6,71.63,5,1
439,63,Divorced,Employed,103084,41.1,691,8547,36,12.87,Auto,4,55.19,2,1
440,54,Divorced,Unemployed,40079,12.02,702,34203,60,13.63,Personal,1,44.55,3,0
441,31,Single,Self-Employed,30819,29.03,350,40923,48,8.94,Education,4,44.76,5,1
442,30,Single,Contract,93308,17.92,704,47745,60,7.94,Home,1,15.73,3,0
443,42,Divorced,Employed,34749,36.87,733,28938,36,7.86,Auto,4,62.43,2,1
444,32,Married,Contract,101681,15.83,345,20301,24,15.28,Home,6,68.28,0,1
445,29,Divorced,Employed,51856,47.96,451,23853,12,10.15,Personal,2,46.0,0,1
446,43,Single,Unemployed,46712,31.86,564,40966,48,14.35,Home,5,65.9,0,1
447,46,Divorced,Employed,53483,16.81,590,18152,60,9.07,Education,5,85.61,0,1
448,46,Divorced,Self-Employed,106898,44.08,668,12070,12,9.39,Education,1,88.38,4,1
449,28,Married,Contract,133609,33.88,390,17217,24,12.51,Education,4,84.11,0,1
450,24,Single,Self-Employed,63721,29.6,460,6204,36,15.26,Auto,5,34.19,4,1
451,39,Single,Self-Employed,135169,25.49,330,41368,36,8.38,Auto,3,62.55,0,1
452,46,Divorced,Unemployed,74700,19.61,456,32948,36,18.65,Auto,3,53.38,1,1
453,63,Single,Unemployed,133061,15.52,836,13863,48,19.94,Home,5,84.64,1,1
454,42,Single,Employed,44134,22.7,449,6932,36,18.2,Education,3,34.27,5,1
455,62,Divorced,Self-Employed,39917,41.16,409,13620,24,5.39,Auto,4,55.36,1,1
456,60,Single,Unemployed,110095,11.04,381,36234,24,12.53,Education,5,61.97,1,1
457,46,Married,Contract,38024,16.55,531,7112,48,16.47,Personal,2,86.02,1,1
458,64,Single,Unemployed,28668,17.08,749,45439,48,15.32,Education,1,44.2,0,0
459,60,Divorced,Contract,114398,22.52,849,39421,12,12.81,Education,3,76.16,0,1
460,37,Divorced,Contract,148952,39.41,696,38824,12,7.85,Education,3,80.75,2,1
461,51,Single,Contract,58590,34.53,355,38880,24,11.95,Education,0,67.81,0,1
462,33,Divorced,Unemployed,71520,26.54,761,6632,24,11.81,Home,3,17.21,2,1
463,63,Divorced,Unemployed,114158,39.33,393,12481,48,14.51,Personal,4,66.58,5,1
464,54,Divorced,Unemployed,69634,32.01,344,16199,36,13.48,Home,1,79.51,1,1
465,25,Married,Self-Employed,60569,39.21,756,23925,24,6.76,Home,1,10.28,2,0
466,22,Married,Contract,132120,29.95,305,44844,48,8.57,Education,3,42.81,0,1
467,60,Divorced,Employed,52075,45.29,584,45616,60,17.3,Home,0,24.79,0,1
468,63,Married,Employed,39054,44.15,605,26699,12,5.74,Education,1,22.91,2,1
469,61,Divorced,Unemployed,146653,28.21,668,7348,12,16.53,Auto,2,81.8,0,0
470,49,Divorced,Employed,58382,28.83,424,22984,36,12.91,Home,5,26.72,0,1
471,28,Divorced,Employed,83394,38.96,594,32987,60,17.72,Auto,4,56.01,4,1
472,44,Single,Contract,88118,39.17,809,37276,24,18.25,Home,5,33.24,1,1
473,22,Single,Employed,80933,35.02,420,18587,60,19.98,Education,0,36.7,4,1
474,62,Single,Employed,103967,18.05,588,21673,12,9.62,Auto,6,10.49,5,1
475,43,Married,Contract,114948,32.76,329,16510,24,9.96,Auto,5,48.33,3,1
476,24,Divorced,Unemployed,83110,16.22,771,40190,36,11.94,Education,5,14.48,4,1
477,41,Divorced,Self-Employed,92768,31.44,513,42840,36,16.99,Auto,0,87.57,2,1
478,23,Married,Contract,102118,31.37,469,42419,60,10.84,Personal,6,72.59,2,1
479,42,Divorced,Employed,55585,26.55,808,20574,36,11.78,Auto,1,52.01,1,0
480,29,Married,Employed,121946,18.08,394,34083,60,5.37,Education,4,22.33,2,1
481,52,Divorced,Self-Employed,121650,23.09,400,38826,24,8.08,Personal,3,41.01,4,1
482,29,Single,Self-Employed,142203,11.76,389,26842,48,18.34,Personal,4,71.29,5,1
483,41,Single,Self-Employed,103735,45.69,628,18143,24,9.3,Auto,6,45.29,0,1
484,39,Single,Unemployed,55866,14.58,826,11709,24,13.14,Auto,2,21.32,5,0
485,40,Divorced,Unemployed,42449,12.85,646,40427,48,5.76,Personal,3,82.26,0,1
486,28,Married,Employed,31287,27.06,483,44067,60,14.44,Education,4,38.45,2,1
487,34,Divorced,Employed,147622,46.91,776,42210,24,6.39,Education,0,46.45,5,1
488,63,Divorced,Contract,81675,19.27,529,14418,60,8.87,Auto,3,24.67,5,1
489,43,Married,Contract,83898,11.21,786,12398,36,12.18,Home,2,71.44,4,0
490,58,Single,Employed,73174,42.7,409,26356,60,14.74,Auto,4,46.88,4,1
491,48,Single,Unemployed,91820,16.36,793,30153,12,10.11,Education,6,88.42,4,1
492,43,Divorced,Unemployed,42686,36.5,379,42630,48,6.71,Education,2,54.41,3,1
493,33,Married,Contract,29123,33.93,688,26457,48,14.67,Personal,0,27.41,1,0
494,59,Divorced,Employed,119231,15.87,452,34686,60,9.37,Education,1,26.45,2,1
495,41,Divorced,Self-Employed,140389,47.73,745,27561,12,13.74,Education,6,20.2,2,1
496,25,Married,Employed,20110,38.13,667,12189,36,17.99,Home,3,66.18,3,1
497,62,Married,Contract,73219,25.26,516,48416,24,12.12,Home,4,40.77,2,1
498,48,Single,Self-Employed,134391,36.8,437,5760,12,14.73,Home,5,80.79,5,1
499,49,Single,Employed,37985,35.69,725,34886,60,18.95,Home,3,50.75,4,1
500,50,Married,Self-Employed,49588,17.43,307,42875,48,17.7,Home,5,50.14,3,1
501,56,Divorced,Self-Employed,24385,49.13,794,29155,12,13.7,Personal,1,68.41,4,1
502,39,Married,Employed,88597,45.6,390,21071,48,14.46,Personal,5,60.7,4,1
503,41,Divorced,Employed,138434,23.74,311,35727,48,12.69,Education,4,68.71,3,1
504,44,Married,Self-Employed,41955,11.41,611,41943,36,5.92,Education,4,23.53,0,1
505,64,Married,Employed,57593,29.39,429,38134,12,17.77,Auto,2,20.6,2,1
506,39,Married,Employed,117180,14.46,478,43782,24,14.89,Auto,6,24.03,5,1
507,37,Married,Unemployed,124775,31.1,333,27468,12,19.51,Home,6,49.68,3,1
508,46,Single,Contract,115158,35.5,515,42863,36,5.81,Auto,6,75.56,0,1
509,32,Married,Contract,82420,22.05,845,20313,48,15.25,Education,3,31.01,4,1
510,49,Single,Self-Employed,141532,41.89,691,49465,36,19.43,Personal,0,83.42,5,1
511,44,Married,Self-Employed,63904,20.81,400,21734,60,10.87,Home,5,63.75,1,1
512,55,Married,Unemployed,61060,31.9,308,9453,12,11.17,Personal,5,45.68,1,1
513,40,Married,Unemployed,24461,10.95,394,8727,60,14.85,Home,4,61.05,5,1
514,29,Single,Unemployed,69277,36.26,489,12264,24,8.8,Education,5,84.89,5,1
515,51,Married,Contract,110730,46.14,631,21864,24,16.71,Auto,6,14.99,3,1
516,43,Single,Self-Employed,145253,42.51,482,33873,12,12.38,Home,4,41.41,5,1
517,53,Single,Unemployed,90861,40.75,523,45236,12,18.69,Auto,0,12.79,0,1
518,58,Divorced,Self-Employed,121874,27.84,809,14755,12,18.99,Education,2,22.13,2,0
519,47,Divorced,Employed,87552,38.3,802,36335,48,11.06,Personal,4,28.07,3,1
520,52,Single,Self-Employed,63704,37.27,710,8617,12,10.48,Auto,0,77.29,2,0
521,63,Single,Unemployed,92676,11.57,693,48301,24,9.48,Education,0,60.45,2,0
522,53,Single,Contract,116380,17.58,336,17654,12,15.8,Home,3,41.1,4,1
523,63,Married,Contract,89984,48.6,760,6075,12,10.09,Auto,6,67.68,3,1
524,29,Single,Contract,143219,37.12,849,14761,60,8.49,Personal,0,68.84,3,0
525,63,Single,Contract,138905,46.72,346,20904,24,5.22,Personal,2,75.66,0,1
526,51,Divorced,Unemployed,129491,33.64,408,12482,48,13.92,Home,0,74.36,3,1
527,43,Divorced,Contract,62498,14.83,440,26075,24,16.46,Home,2,15.06,2,1
528,31,Married,Unemployed,111264,24.8,468,33748,24,18.89,Personal,1,18.0,5,1
529,61,Married,Unemployed,22048,45.19,382,5416,12,7.69,Personal,5,62.14,2,1
530,48,Divorced,Contract,110748,15.08,446,46931,36,12.85,Education,1,85.05,4,1
531,24,Divorced,Unemployed,114004,30.0,390,46103,36,10.22,Personal,4,28.85,0,1
532,55,Single,Self-Employed,133079,40.45,819,19370,48,16.55,Home,2,14.25,0,1
533,31,Divorced,Contract,85210,17.05,344,8540,36,9.28,Education,2,36.74,3,1
534,24,Single,Employed,141223,31.49,461,6904,48,12.72,Personal,1,67.71,4,1
535,59,Married,Contract,46050,39.88,633,20077,12,9.89,Personal,1,69.02,1,0
536,46,Single,Employed,81733,33.4,355,33564,24,8.24,Education,1,40.99,1,1
537,51,Divorced,Unemployed,102840,24.34,576,18252,36,6.91,Personal,2,20.92,3,1
538,51,Married,Unemployed,119659,23.74,602,44559,24,16.84,Home,4,87.61,1,1
539,27,Married,Contract,133010,49.83,784,35327,36,5.22,Education,5,79.81,1,1
540,42,Married,Unemployed,136892,47.1,452,42598,12,11.27,Personal,0,89.3,5,1
541,54,Single,Contract,89615,25.77,400,34651,48,8.61,Personal,5,68.54,1,1
542,30,Married,Self-Employed,51334,35.91,392,6043,48,15.04,Home,5,46.74,4,1
543,59,Single,Contract,80786,40.87,715,17120,36,14.4,Personal,6,60.18,3,1
544,43,Divorced,Employed,58874,27.04,576,45140,60,13.63,Home,6,64.77,4,1
545,43,Divorced,Employed,87467,47.81,672,8379,12,10.74,Education,4,13.27,2,1
546,33,Divorced,Employed,93499,38.37,509,14070,36,8.58,Personal,5,48.28,4,1
547,35,Divorced,Unemployed,62003,24.11,573,38001,48,9.16,Personal,2,37.62,3,1
548,54,Divorced,Employed,81625,38.39,845,24153,48,14.31,Personal,1,81.35,3,0
549,27,Single,Contract,137695,17.15,378,12167,24,9.14,Home,3,22.04,1,1
550,55,Divorced,Employed,58426,26.66,435,36057,36,11.3,Personal,2,25.12,0,1
551,36,Divorced,Self-Employed,73961,33.15,634,36860,60,14.99,Education,3,34.33,1,1
552,41,Single,Self-Employed,49724,29.37,595,8101,24,10.3,Education,1,59.49,1,1
553,56,Married,Unemployed,147560,17.01,457,15567,24,6.75,Auto,4,20.12,2,1
554,45,Single,Unemployed,93726,38.29,624,27534,24,10.59,Home,4,34.12,0,1
555,47,Married,Unemployed,144228,28.32,627,15227,12,19.55,Auto,5,66.44,3,1
556,40,Divorced,Unemployed,124802,32.61,752,27196,12,15.97,Personal,1,64.24,0,0
557,41,Single,Contract,100939,43.64,756,28422,12,9.9,Home,4,52.11,2,1
558,34,Single,Employed,90570,43.98,389,38540,48,7.92,Auto,4,58.41,0,1
559,64,Married,Contract,39391,38.64,737,29224,48,10.59,Auto,2,38.11,3,0
560,57,Single,Unemployed,115401,45.51,725,33999,36,7.46,Education,5,81.71,1,1
561,59,Divorced,Employed,38827,18.31,786,39426,36,5.99,Education,0,10.53,5,0
562,39,Married,Unemployed,92851,28.48,440,18058,24,17.48,Auto,4,49.25,2,1
563,59,Married,Contract,93306,39.59,529,6758,12,7.31,Auto,5,76.74,3,1
564,29,Divorced,Self-Employed,74677,17.17,550,6864,12,16.47,Education,0,57.91,2,1
565,59,Married,Contract,133815,20.32,787,12837,36,12.69,Personal,6,30.76,4,1
566,25,Single,Self-Employed,80429,45.13,438,28421,24,5.79,Auto,3,60.9,2,1
567,25,Married,Self-Employed,89417,35.56,378,38676,24,16.5,Home,6,17.56,1,1
568,56,Married,Self-Employed,128373,43.8,608,22790,36,6.44,Auto,6,21.5,1,1
569,55,Married,Self-Employed,122079,29.4,648,15684,12,8.27,Home,6,25.07,4,1
570,61,Divorced,Employed,74702,28.42,378,12639,24,18.85,Education,2,34.93,2,1
571,30,Married,Self-Employed,42571,38.4,329,12772,24,6.93,Home,5,28.13,1,1
572,35,Single,Employed,75680,37.63,414,10094,12,16.62,Education,0,25.71,0,1
573,64,Divorced,Employed,81483,14.76,559,7836,12,9.52,Personal,6,17.72,0,1
574,60,Single,Unemployed,44219,36.82,329,10949,24,17.69,Auto,4,37.83,1,1
575,54,Divorced,Unemployed,86179,32.81,401,42888,12,12.93,Home,2,23.74,4,1
576,22,Divorced,Employed,141140,18.56,816,36110,36,15.47,Home,3,63.88,0,1
577,33,Married,Contract,75586,18.57,533,31711,12,16.42,Auto,0,47.27,4,1
578,30,Married,Self-Employed,112370,21.53,341,10390,36,12.41,Education,2,46.56,5,1
579,41,Divorced,Contract,49605,32.16,597,33046,24,17.85,Education,5,39.4,0,1
580,65,Married,Employed,71952,27.52,387,12813,24,10.92,Personal,5,84.02,1,1
581,26,Married,Unemployed,64385,18.01,713,13045,24,17.57,Education,2,71.19,4,0
582,59,Married,Contract,66674,29.03,714,36754,60,9.18,Education,0,19.78,3,0
583,53,Single,Unemployed,23895,13.98,354,9471,48,15.17,Home,3,58.37,2,1
584,31,Married,Employed,119637,13.06,832,37256,48,8.03,Education,3,50.38,4,1
585,43,Divorced,Employed,144856,40.56,740,12807,48,11.75,Education,3,46.77,0,1
586,33,Divorced,Self-Employed,135959,38.24,803,33225,24,9.69,Education,3,71.12,4,1
587,65,Married,Contract,82378,32.49,460,38206,12,10.87,Education,4,87.67,4,1
588,65,Married,Self-Employed,62006,12.46,346,13401,36,10.23,Personal,6,81.31,2,1
589,46,Single,Contract,65238,49.68,721,28020,12,14.92,Home,1,61.85,4,1
590,27,Divorced,Employed,133893,22.2,645,16126,12,13.08,Personal,3,62.62,3,1
591,58,Divorced,Contract,54946,10.82,780,43534,12,19.79,Education,4,41.22,4,1
592,28,Married,Employed,110552,37.0,644,37553,60,17.17,Auto,1,59.19,2,0
593,49,Single,Contract,103288,43.89,377,40116,24,9.31,Personal,2,89.7,3,1
